Chamborigaud#Languedoc-Roussillon#Avenue de la Gare, 30450 Génolhac, France#44.3471537#3.9513251
Chanac#Languedoc-Roussillon#Avenue de la Gare, 48230 Chanac, France#44.4697966#3.3458265
Chapeauroux#Languedoc-Roussillon#Chapeauroux, Saint-Bonnet-de-Montauroux, France#44.8369223#3.7374742
Chasseradès#Languedoc-Roussillon#La Gare, 48250 Chasseradès, France#44.554552#3.8390921
Chirac#Languedoc-Roussillon#Chirac, France#44.5231518#3.2661056
Collioure#Languedoc-Roussillon#Avenue de la Gare, 66700 Argelès-sur-Mer, France#42.5447253#3.021944
Couffoulens-Leuc#Languedoc-Roussillon#Leuc, France#43.1462643#2.3231264
Couiza-Montazels#Languedoc-Roussillon#Avenue de la Gare, 11190 Montazels, France#42.9428492#2.2495498
Coursan#Languedoc-Roussillon#Rue de la Gare, 11110 Vinassan, France#43.2015361#3.0749148
Elne#Languedoc-Roussillon#Avenue de la Gare, 66200 Elne, France#42.5968911#2.9638343
Err#Languedoc-Roussillon#Err, France#42.4418581#2.0333693
Espéraza#Languedoc-Roussillon#Avenue de la Gare, 11260 Espéraza, France#42.9352424#2.2196052
Estavar#Languedoc-Roussillon#Rue de la Gare, 66120 Font-Romeu-Odeillo-Via, France#42.4914525#2.0376909
Fons-St-Mamert#Languedoc-Roussillon#Avenue de la Gare, 30730 Fons, France#43.9071647#4.2065603
Fontpédrouse-St-Thomas-les-Bains#Languedoc-Roussillon#Rue de la Gare, 66210 Sauto, France#42.5124583#2.1524028
Font-Romeu-Odeillo-Via#Languedoc-Roussillon#Rue de la Gare, 66120 Font-Romeu-Odeillo-Via, France#42.4914525#2.0376909
Frontignan#Languedoc-Roussillon#Rue de la Gare, 34110 Frontignan, France#43.4454001#3.7580121
Gallargues#Languedoc-Roussillon#Passage de la Gare, 30660 Gallargues-le-Montueux, France#43.7191615#4.1708424
Gammal#Languedoc-Roussillon#Rue de la Gare, 30160 Gagnières, France#44.3033396#4.1298268
Générac#Languedoc-Roussillon#Avenue de la Gare, 30510 Générac, France#43.7303997#4.3438036
Génolhac#Languedoc-Roussillon#Avenue de la Gare, 30450 Génolhac, France#44.3471537#3.9513251
Grand'Combe-La Pise#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
Ille-sur-Têt#Languedoc-Roussillon#Avenue de la Gare, 66170 Millas, France#42.6901162#2.6933981
Joncet#Languedoc-Roussillon#Joncet, Serdinya, France#42.5620978#2.310999
Jonquières-St-Vincent#Languedoc-Roussillon#Route de la Gare, 30840 Meynes, France#43.8770755#4.5693799
La Bastide-St-Laurent-les-Bains#Languedoc-Roussillon#Avenue de la Gare, 48250 La Bastide-Puylaurent, France#44.592363#3.9044162
La Levade#Languedoc-Roussillon#La Levade, La Grand-Combe, France#44.2309026#4.0113509
La Tour-de-Carol-Enveitg#Languedoc-Roussillon#Route de la Gare, 66760 Latour-de-Carol, France#42.4638535#1.8940194
Langogne#Languedoc-Roussillon#Avenue de la Gare, 48300 Langogne, France#44.7305587#3.8561834
Le Bousquet-d'Orb#Languedoc-Roussillon#Avenue de la Gare, 34260 Le Bousquet-d'Orb, France#43.6915953#3.169093
Le Bruel#Languedoc-Roussillon#Avenue de la Gare, 48230 Chanac, France#44.4697966#3.3458265
Le Cailar#Languedoc-Roussillon#Avenue de la Gare, 30470 Aimargues, France#43.681118#4.2087424
Le Grau-du-Roi#Languedoc-Roussillon#Avenue de la Gare, 30240 Grau-du-Roi, France#43.5378264#4.1397408
Le Monastier#Languedoc-Roussillon#Le Monastier, Saint-Germain-du-Teil, France#44.517978#3.248901
Le Soler#Languedoc-Roussillon#Avenue de la Gare, 66680 Canohès, France#42.6517399#2.8324601
Les Cabrils#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
Les Mazes-le-Crès#Languedoc-Roussillon#Le Crès, France#43.6500698#3.9376187
Les Salèlles#Languedoc-Roussillon#La Gare, 34700 Le Bosc, France#43.6782785#3.4079586
Leucate-la-Franqui#Languedoc-Roussillon#La Franqui, Leucate, France#42.9308357#3.0389479
Lézignan (Aude)#Languedoc-Roussillon#Avenue de l'Ancienne Gare, 11200 Fabrezan, France#43.1371804#2.7009683
Limoux#Languedoc-Roussillon#Rue de la Gare, 11300 Limoux, France#43.0551753#2.2202897
Limoux-Flassian#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
Luc (Lozère)#Languedoc-Roussillon#Avenue de la Gare, 48300 Langogne, France#44.7292895#3.8557483
Lunas#Languedoc-Roussillon#Avenue de la Gare, 34260 Le Bousquet-d'Orb, France#43.6915953#3.169093
Lunel#Languedoc-Roussillon#Rue de la Gare, 30670 Aigues-Vives, France#43.7336382#4.1830915
Lunel-Viel#Languedoc-Roussillon#Avenue de la Gare, 34400 Lunel-Viel, France#43.6804437#4.0935382
Magalas#Languedoc-Roussillon#Avenue de la Gare, 34480 Magalas, France#43.4687432#3.2247206
Manduel-Redessan#Languedoc-Roussillon#Redessan, France#43.8318226#4.4962528
Marquixanes#Languedoc-Roussillon#Avenue de la Gare, 66320 Vinça, France#42.6477889#2.5278134
Marseillan-Plage#Languedoc-Roussillon#Avenue de la Gare, 34340 Marseillan, France#43.3191524#3.5377305
Marvejols#Languedoc-Roussillon#Marvejols, France#44.5550717#3.2910282
Mende#Languedoc-Roussillon#Avenue de la Gare, 48000 Mende, France#44.5220885#3.5021616
Milhaud#Languedoc-Roussillon#Rue de la Gare, 30540 Milhaud, France#43.7895689#4.3048645
Millas#Languedoc-Roussillon#Avenue de la Gare, 66170 Millas, France#42.6901162#2.6933981
Molières-sur-Cèze#Languedoc-Roussillon#Avenue de la Gare, 30410 Molières-sur-Cèze, France#44.2588251#4.1599461
Mont-Louis-La Cabanasse#Languedoc-Roussillon#La Cabanasse, France#42.500427#2.113593
Montpellier#Languedoc-Roussillon#Avenue du Marché de la Gare, 34000 Montpellier, France#43.5851585#3.8823747
Narbonne#Languedoc-Roussillon#Rue de la Gare, 11200 Bizanet, France#43.1654843#2.8669238
Nîmes#Languedoc-Roussillon#Avenue de la Gare, 30900 Nîmes, France#43.8147702#4.3279726
Nissan#Languedoc-Roussillon#Avenue de la Gare, 34440 Nissan-lez-Enserune, France#43.2912224#3.124132
Nozières-Brignon#Languedoc-Roussillon#La Gare, 30190 Moussac, France#43.9792911#4.2305333
Nyers#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
Olette-Canaveilles-les-Bains#Languedoc-Roussillon#Canaveilles-les-Bains, Nyer, France#42.5310356#2.2630224
Osseja#Languedoc-Roussillon#Avenue de la Gare, 66760 Bourg-Madame, France#42.4329151#1.9474243
Perpignan#Languedoc-Roussillon#Gare de Perpignan, 66000 Perpignan, France#42.6962611#2.8797333
Pexiora#Languedoc-Roussillon#Rue de la Gare, 11150 Pexiora, France#43.2682576#2.0342255
Planès#Languedoc-Roussillon#Rue de la Gare, 66210 Sauto, France#42.5124583#2.1524028
Pomas#Languedoc-Roussillon#Pomas, France#43.1109034#2.2922695
Porta#Languedoc-Roussillon#Route de la Gare, 66760 Latour-de-Carol, France#42.4645629#1.8906998
Porté-Puymorens#Languedoc-Roussillon#Porté-Puymorens, France#42.548041#1.8303448
Port-la-Nouvelle#Languedoc-Roussillon#Port-la-Nouvelle, France#43.0218042#3.0434361
Port-Vendres-Ville#Languedoc-Roussillon#Avenue de la Gare, 66650 Banyuls-sur-Mer, France#42.4828825#3.1261815
Prades-Molitg-les-Bains#Languedoc-Roussillon#Boulevard de la Gare, 66500 Prades, France#42.6177394#2.4295748
Quillan#Languedoc-Roussillon#Avenue de la Gare, 11260 Espéraza, France#42.9352424#2.2196052
Ria#Languedoc-Roussillon#Boulevard de la Gare, 66500 Prades, France#42.6177394#2.4295748
Rivesaltes#Languedoc-Roussillon#Rue de la Gare, 66600 Espira-de-l'Agly, France#42.7730051#2.8331381
Robiac#Languedoc-Roussillon#Rue de la Gare, 30160 Gagnières, France#44.3033396#4.1298268
Saillagouse#Languedoc-Roussillon#Rue de la Gare, 66120 Font-Romeu-Odeillo-Via, France#42.4914525#2.0376909
Salindres#Languedoc-Roussillon#Chemin de la Gare, 30340 Mons, France#44.1375338#4.174651
Salses#Languedoc-Roussillon#Avenue de la Gare, 66600 Salses-le-Château, France#42.8343223#2.9171873
Sauto#Languedoc-Roussillon#Rue de la Gare, 66210 Sauto, France#42.5124583#2.1524028
Serdinya#Languedoc-Roussillon#Serdinya, France#42.5667155#2.3209371
Sète#Languedoc-Roussillon#Pont de la Gare, 34200 Sète, France#43.4118342#3.6969237
St-Ambroix#Languedoc-Roussillon#Allée de la Gare, 30500 Saint-Ambroix, France#44.2592572#4.1938103
St-Aunès#Languedoc-Roussillon#Avenue de la Gare, 34160 Castries, France#43.6764302#3.9877416
St-Brès-Mudaison#Languedoc-Roussillon#Avenue de la Gare, 34130 Mudaison, France#43.6496955#4.0375115
St-Césaire#Languedoc-Roussillon#Rue de la Gare, 30540 Milhaud, France#43.7895689#4.3048645
St-Chély-d'Apcher#Languedoc-Roussillon#Avenue de la Gare, 48200 Saint-Chély-d'Apcher, France#44.8003474#3.2739896
Ste-Cécile-d'Andorge#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
Ste-Léocadie#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
St-Féliu-d'Avail#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
St-Géniès-de-Malgoirès#Languedoc-Roussillon#Avenue de la Gare, 30190 Saint-Geniès-de-Malgoirès, France#43.9492708#4.2152076
St-Julien-les-Fumades#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
St-Laurent-d'Aigouze#Languedoc-Roussillon#Avenue de la Gare, 30220 Saint-Laurent-d'Aigouze, France#43.6380263#4.1935033
Thuès#Languedoc-Roussillon#Thuès-Entre-Valls, France#42.5238903#2.2248164
Thuès-les-Bains#Languedoc-Roussillon#Languedoc, France#43.5912356#3.2583626
Uchaud#Languedoc-Roussillon#Rue de la Gare, 30620 Uchaud, France#43.7575815#4.2682587
Ur-les-Escaldes#Languedoc-Roussillon#Avenue de la Gare Internationale, 66760 Enveitg, France#42.4603492#1.9126239
Valergues-Lansargues#Languedoc-Roussillon#Avenue de la Gare, 34130 Valergues, France#43.6692508#4.0624638
Vauvert#Languedoc-Roussillon#Rue de la Gare, 30640 Beauvoisin, France#43.7228049#4.3222796
Vergèze-Codognan#Languedoc-Roussillon#Rue de la Gare, 30310 Vergèze, France#43.7406486#4.2226195
Verzeille#Languedoc-Roussillon#Verzeille, France#43.1256254#2.3224999
Vias#Languedoc-Roussillon#Avenue de la Gare, 34450 Vias, France#43.3150519#3.4248167
Vic-Mireval#Languedoc-Roussillon#Route de la Gare, 34110 Vic-la-Gardiole, France#43.4987947#3.7964425
Villefort#Languedoc-Roussillon#Avenue de la Gare, 48800 Villefort, France#44.440153#3.9253771
Villefranche-Vernet-les-Bains#Languedoc-Roussillon#Vernet-les-Bains, France#42.5471882#2.3895621
Villeneuve-lès-Maguelonne#Languedoc-Roussillon#Avenue de la Gare, 34750 Villeneuve-lès-Maguelone, France#43.5353577#3.859391
Vinça#Languedoc-Roussillon#Avenue de la Gare, 66320 Vinça, France#42.6477889#2.5278134
Aixe-sur-Vienne#Limousin#La Gare, 87430 Verneuil-sur-Vienne, France#45.8384497#1.1116375
Aix-la-Marsalouse#Limousin#La Marsalouse, Aix, France#45.6108133#2.3973991
Allassac#Limousin#Avenue de la Gare, 19240 Allassac, France#45.2583529#1.4747105
Ambazac#Limousin#Rue de la Gare, 87240 Ambazac, France#45.9531748#1.4060715
Aubazine-St-Hilaire#Limousin#St Hilaire, Lavignac, France#45.662123#1.156982
Aubusson#Limousin#Avenue de la Gare, 23200 Aubusson, France#45.9591658#2.1625928
Barsanges#Limousin#Barsanges, Pérols-sur-Vézère, France#45.5670305#2.0245537
Bellac#Limousin#Rue de la Gare, 87300 Bellac, France#46.1248286#1.0462915
Bersac#Limousin#Gare de Bersac, 87370 Bersac-sur-Rivalier, France#46.0838284#1.4319777
Brignac#Limousin#Brignac-la-Plaine, France#45.1887624#1.339653
Brive-la-Gaillarde#Limousin#La Gare, 19270 Ussac, France#45.1848068#1.4961702
Bugeat#Limousin#Avenue de la Gare, 19170 Bugeat, France#45.6002647#1.9249373
Busseau-sur-Creuse#Limousin#Busseau sur Creuse, Ahun, France#46.1172558#2.0176395
Bussière-Galant#Limousin#Avenue de la Gare, 87230 Bussière-Galant, France#45.6080606#1.0278104
Châteauneuf-Bujaleuf#Limousin#Forêt De Châteauneuf, France#45.4574852#1.9069714
Cornil#Limousin#Cornil, France#45.2110612#1.6916652
Corrèze#Limousin#Avenue de la Gare, 19800 Corrèze, France#45.370653#1.8735428
Coussac-Bonneval#Limousin#Avenue de la Gare, 87500 Coussac-Bonneval, France#45.5077438#1.3135049
Égletons#Limousin#Place de la Gare, 19300 Égletons, France#45.4027499#2.0653999
Eygurande-Merlines#Limousin#Place de la Gare, 19340 Merlines, France#45.645653#2.4607245
Eymoutiers-Lac-de-Vassivière#Limousin#Limousin, France#45.8932231#1.5696018
Felletin#Limousin#Avenue de la Gare, 23500 Felletin, France#45.8858253#2.1711575
Fromental#Limousin#La Gare, 87250 Fromental, France#46.1708364#1.4337732
Guéret#Limousin#Boulevard de la Gare, 23000 Guéret, France#46.1747228#1.8764066
Jassonneix#Limousin#Jassonneix, Meymac, France#45.5444601#2.1392925
La Celle-Corrèze#Limousin#Avenue de la Gare, 63620 Giat, France#45.801247#2.4675315
La Jonchère#Limousin#Gare de La Jonchère, 87340 La Jonchère-Saint-Maurice, France#45.994815#1.4805794
La Meyze#Limousin#La Gare, 87800 La Meyze, France#45.6231028#1.2104129
La Porcherie#Limousin#Allée de la Gare, 19510 Masseret, France#45.5369861#1.5409757
La Rivière-de-Mansac#Limousin#La Rivière de Mansac, Mansac, France#45.1428832#1.367355
La Souterraine#Limousin#Place de la Gare, 23300 La Souterraine, France#46.2395736#1.4918911
Lafarge#Limousin#Lafarge, Saint-Hilaire-les-Places, France#45.6357948#1.1322143
L'Aiguille#Limousin#Rue de la Gare, 87110 Bosmie-l'Aiguille, France#45.7792403#1.2039785
Larche#Limousin#La Gare, 19270 Ussac, France#45.1848068#1.4961702
Lavaufranche#Limousin#La Gare, 23600 Toulx-Sainte-Croix, France#46.268738#2.2448908
Lavaveix-les-Mines#Limousin#Rue de la Gare, 23150 Lavaveix-les-Mines, France#46.0786425#2.0918196
Le Burg#Limousin#Rue de la Gare, 19240 Varetz, France#45.2168579#1.4290104
Le Dorat#Limousin#Avenue de la Gare, 87210 Le Dorat, France#46.2113909#1.079837
Le Palais#Limousin#Rue de la Gare, 87410 Le Palais-sur-Vienne, France#45.8836504#1.3450713
Les Bardys#Limousin#Gare des Bardys, 87480 Saint-Priest-Taurion, France#45.9036873#1.3768208
Limoges-Bénédictins#Limousin#Gare de Limoges Bénédictins, 87000 Limoges, France#45.8361111#1.2675
Limoges-Montjovis#Limousin#Limousin, France#45.8932231#1.5696018
Lubersac#Limousin#Avenue de la Gare, 19210 Lubersac, France#45.44743#1.3918734
Magnac-Vicq#Limousin#Route de la Gare, 87380 Magnac-Bourg, France#45.617191#1.4366951
Marsac (Creuse)#Limousin#Marsac, France#46.0973685#1.5888648
Masseret#Limousin#Allée de la Gare, 19510 Masseret, France#45.5369861#1.5409757
Meymac#Limousin#Maussac-Gare, 19250 Maussac, France#45.4945847#2.1289687
Montaignac-St-Hippolyte#Limousin#Place de la Gare, 19300 Montaignac-Saint-Hippolyte, France#45.3556987#1.9810365
Montaigut#Limousin#Boulevard de la Gare, 23210 Mourioux-Vieilleville, France#46.0916077#1.6737647
Nantiat#Limousin#Avenue de la Gare, 87140 Nantiat, France#46.0070856#1.1617456
Nexon#Limousin#La Gare, 87800 La Meyze, France#45.6231028#1.2104129
Nieul (Haute-Vienne)#Limousin#Rue de la Gare, 87510 Nieul, France#45.9274235#1.1721828
Objat#Limousin#Rue de la Gare, 19240 Varetz, France#45.2168579#1.4290104
Parsac-Gouzon#Limousin#Gouzon, France#46.1923401#2.2395229
Pérols#Limousin#Pérols-sur-Vézère, France#45.5865945#1.980086
Peyrilhac-St-Jouvent#Limousin#Route de la Gare, 87510 Saint-Jouvent, France#45.9618172#1.1860629
Pierre-Buffière#Limousin#Avenue de la Gare, 87260 Pierre-Buffière, France#45.6983194#1.3493398
Pompadour#Limousin#Avenue de la Gare, 19230 Arnac-Pompadour, France#45.3956107#1.3879693
Saillat-Chassenon#Limousin#Avenue de la Gare, 87720 Saillat-sur-Vienne, France#45.8694408#0.8126072
Solignac-Le Vigen#Limousin#Avenue de la Gare, 87110 Le Vigen, France#45.7528913#1.2877424
St-Aulaire#Limousin#Rue de la Gare, 19240 Varetz, France#45.2168579#1.4290104
St-Brice-sur-Vienne#Limousin#Saint-Brice-sur-Vienne, France#45.8796859#0.9535207
St-Denis-des-Murs#Limousin#La Gare, 87400 Saint-Denis-des-Murs, France#45.7876569#1.5532275
St-Germain-les-Belles#Limousin#Route de la Gare, 87380 Magnac-Bourg, France#45.617191#1.4366951
St-Junien#Limousin#Avenue de la Gare, 87720 Saillat-sur-Vienne, France#45.8694408#0.8126072
St-Léonard-de-Noblat#Limousin#La Gare de Farebout, 87400 Saint-Léonard-de-Noblat, France#45.812089#1.5117604
St-Priest-Taurion#Limousin#Rue de la Gare, 87480 Saint-Priest-Taurion, France#45.8869138#1.4002619
St-Sébastien#Limousin#Avenue de la Gare, 23160 Saint-Sébastien, France#46.3908543#1.5390487
St-Sulpice-Laurière#Limousin#Avenue de la Gare, 87370 Saint-Sulpice-Laurière, France#46.0480509#1.4794181
St-Victurnien#Limousin#Saint-Victurnien, France#45.8775562#1.0123033
St-Yrieix#Limousin#Avenue de la Gare, 87500 Saint-Yrieix-la-Perche, France#45.518094#1.2058964
Tulle#Limousin#Avenue de la Gare, 19150 Laguenne, France#45.2447711#1.7774127
Turenne#Limousin#Turenne-Gare, 19500 Turenne, France#45.0373403#1.5999683
Ussel#Limousin#Ecole Maternelle de la Gare, Rue Lachaze, 19200 Ussel, France#45.5539835#2.3134077
Uzerche#Limousin#Avenue de la Gare, 19140 Uzerche, France#45.439816#1.569796
Varetz#Limousin#Rue de la Gare, 19240 Varetz, France#45.2168579#1.4290104
Vaulry#Limousin#La Gare, 87140 Vaulry, France#46.0253032#1.1086011
Verneuil-sur-Vienne#Limousin#La Gare, 87430 Verneuil-sur-Vienne, France#45.8384497#1.1116375
Vieilleville#Limousin#Boulevard de la Gare, 23210 Mourioux-Vieilleville, France#46.0916077#1.6737647
Vigeois#Limousin#Rue de la Gare, 19410 Vigeois, France#45.3824099#1.5156535
Vignols-St-Solve#Limousin#Saint-Solve, France#45.3106586#1.4005668
Gare Louvigny#Lorraine#Lorraine, France#48.8744233#6.2080932
Gare Meuse#Lorraine#Lorraine, France#48.8744233#6.2080932
Ancy-sur-Moselle#Lorraine#Rue de la Gare, 57130 Ars-sur-Moselle, France#49.0750683#6.0762029
Anzeling#Lorraine#Rue de la Gare, 57320 Ébersviller, France#49.2739242#6.4124849
Apach (Moselle)#Lorraine#Rue de la Gare, 57480 Apach, France#49.4592144#6.3734923
Arches#Lorraine#Rue de la Gare, 88380 Arches, France#48.1205397#6.5295419
Ars-sur-Moselle#Lorraine#Rue de la Gare, 57130 Ars-sur-Moselle, France#49.0750683#6.0762029
Auboué#Lorraine#Rue de la Gare, 54580 Auboué, France#49.2151387#5.9724704
Audun-le-Roman#Lorraine#Rue de la Gare, 54560 Audun-le-Roman, France#49.366967#5.8906982
Audun-le-Tiche#Lorraine#Rue de la Gare, 57390 Audun-le-Tiche, France#49.4779635#5.9582638
Azerailles#Lorraine#Rue de la Gare, 54122 Azerailles, France#48.4897143#6.6959858
Baccarat#Lorraine#Place de la Gare, 54120 Baccarat, France#48.4517355#6.7437955
Bains-les-Bains#Lorraine#Bains-les-Bains, 3 Avenue André Demazure, 88240 Bains-les-Bains, France#48.0004826#6.2636443
Bainville#Lorraine#Rue de la Gare, 54550 Bainville-sur-Madon, France#48.5826927#6.101657
Bar-le-Duc#Lorraine#Rue de la Gare, 55000 Fains-Véel, France#48.7941797#5.127284
Baroncourt#Lorraine#Rue de la Gare, 55230 Spincourt, France#49.3295417#5.6694126
Basse-Ham#Lorraine#Place de la Gare, 57100 Thionville, France#49.3546397#6.1697475
Bayon#Lorraine#Avenue de la Gare, 54290 Bayon, France#48.4712652#6.318438
Belleville#Lorraine#Rue de la Gare, 54940 Belleville, France#48.8180875#6.101042
Bénestroff#Lorraine#Rue de la Gare, 57670 Bénestroff, France#48.9066486#6.7564172
Béning#Lorraine#Rue de la Gare, 57800 Béning-lès-Saint-Avold, France#49.1381935#6.8311545
Berthelming#Lorraine#Rue de la Gare, 57930 Fénétrange, France#48.8442632#7.0237418
Bertrichamps#Lorraine#Rue de la Gare, 54540 Pexonne, France#48.4834476#6.8650222
Biffontaine#Lorraine#Rue de la Gare, 88430 Biffontaine, France#48.2090685#6.8063757
Bitche#Lorraine#Rue de la Gare, 57230 Bitche, France#49.0486597#7.4309931
Blainville-Damelevières#Lorraine#Rue de la Gare, 54360, France#48.5617864#6.3945629
Bouzonville#Lorraine#Avenue de la Gare, 57320 Bouzonville, France#49.2900713#6.5299405
Bruyères (Vosges)#Lorraine#Rue de la Gare, 88600 Brouvelieures, France#48.2378717#6.7359096
Ceintrey#Lorraine#Faubourg de la Gare, 54134 Ceintrey, France#48.5225683#6.156775
Champigneulles#Lorraine#Rue de la Gare, 54390 Frouard, France#48.7555781#6.1423968
Charmes (Vosges)#Lorraine#Charmes, France#48.3712866#6.2936747
Châtel-Nomexy#Lorraine#Nomexy, France#48.3055891#6.3864658
Chenevières#Lorraine#Rue de la Gare, 54122 Chenevières, France#48.519519#6.6325202
Clermont-en-Argonne#Lorraine#Rue de la Gare, 55120 Clermont-en-Argonne, France#49.1068897#5.0677258
Colroy-Lubine#Lorraine#Rue de la Gare, 67420 Saales, France#48.3473433#7.1084936
Commercy#Lorraine#Rue de la Gare, 55200 Commercy, France#48.7646677#5.5876827
Conflans-Jarny#Lorraine#Rue de la Gare, 54800 Hatrize, France#49.1932843#5.9081041
Contrexéville#Lorraine#Contrexéville, France#48.1877665#5.8937891
Corcieux-Vanémont#Lorraine#Rue de la Gare, 88430 Corcieux, France#48.1775559#6.8835151
Courcelles-sur-Nied#Lorraine#Rue de la Gare, 57530 Courcelles-sur-Nied, France#49.0631949#6.3102493
Damblain#Lorraine#Place de la Gare, 88320 Rozières-sur-Mouzon, France#48.1208633#5.705136
Diarville#Lorraine#Rue de la Gare, 54930 Diarville, France#48.3959585#6.1314088
Dieulouard#Lorraine#Rue de la Gare, 54380 Dieulouard, France#48.8437746#6.0703758
Distroff#Lorraine#Rue de la Gare, 57925 Distroff, France#49.3334207#6.2600108
Docelles-Cheniménil#Lorraine#Rue de la Gare, 88460 Cheniménil, France#48.1399047#6.6053335
Dombasle-sur-Meurthe#Lorraine#Gare de Dombasle-sur-Meurthe, 54110 Dombasle-sur-Meurthe, France#48.6233333#6.3436111
Ébersviller#Lorraine#Rue de la Gare, 57320 Ébersviller, France#49.2739242#6.4124849
Einvaux#Lorraine#Rue de la Gare, 54360 Einvaux, France#48.491605#6.3951267
Éloyes#Lorraine#Rue de la Gare, 88510 Éloyes, France#48.0884183#6.6041773
Enchenberg#Lorraine#Rue de la Gare, 57415 Enchenberg, France#49.0157147#7.3350495
Épinal#Lorraine#Route de la Gare, 88220, France#48.0982751#6.4452699
Étain#Lorraine#Place de la Gare, 55400 Étain, France#49.2078291#5.6395051
Étival-Clairefontaine#Lorraine#Rue de la Gare, 88470 Saint-Michel-sur-Meurthe, France#48.3245178#6.8902129
Farébersviller#Lorraine#Rue de la Gare, 57800 Béning-lès-Saint-Avold, France#49.137828#6.8275837
Farschviller#Lorraine#Rue de la Gare, 57450 Farschviller, France#49.0880839#6.9052798
Faulquemont#Lorraine#Rue de la Gare, 57380 Faulquemont, France#49.0451389#6.6029275
Fontenoy-sur-Moselle#Lorraine#Place de la Gare, 54840 Fontenoy-sur-Moselle, France#48.7112368#5.9807738
Forbach#Lorraine#Rue de la Gare, 57600 Forbach, France#49.188633#6.9019249
Foug#Lorraine#Rue de la Gare, 54119 Domgermain, France#48.643185#5.8312061
Freistroff#Lorraine#Rue de la Gare, 57320 Ébersviller, France#49.2728915#6.4163417
Frouard#Lorraine#Rue de la Gare, 54390 Frouard, France#48.7555781#6.1423968
Gandrange-Amnéville#Lorraine#Rue de la Gare, 57360 Amnéville, France#49.261115#6.1359462
Hagondange#Lorraine#Rue de la Gare, 57300 Hagondange, France#49.252148#6.1662565
Hatrize#Lorraine#Rue de la Gare, 54800 Hatrize, France#49.1937536#5.9078617
Hayange#Lorraine#Rue de la Gare, 57190 Florange, France#49.3284111#6.1187115
Herny#Lorraine#Rue de la Gare, 57580 Herny, France#49.0007375#6.4782043
Hettange-Grande#Lorraine#Rue de la Gare, 57330 Hettange-Grande, France#49.4072738#6.1575899
Hombourg-Budange#Lorraine#Rue de la Gare, 57640 Bettelainville, France#49.2314952#6.3110035
Hombourg-Haut#Lorraine#Rue de la Gare, 57470 Hombourg-Haut, France#49.1255162#6.7749373
Homécourt#Lorraine#Rue de la Gare, 54240 Jœuf, France#49.2262928#6.0185685
Houdemont#Lorraine#Rue de la Gare, 54180 Houdemont, France#48.6451694#6.1782056
Hundling#Lorraine#Rue de la Gare, 57980 Diebling, France#49.1053296#6.9468073
Hymont-Mattaincourt#Lorraine#Rue de la Gare, 88500 Hymont, France#48.2696985#6.1397305
Igney#Lorraine#Rue de la Gare, 57770 Moussey, France#48.6778849#6.7888687
Igney-Avricourt#Lorraine#Rue de la Gare, 57810 Avricourt, France#48.6510456#6.8204888
Jarville-la-Malgrange#Lorraine#Rue de la Gare, 54140 Jarville-la-Malgrange, France#48.6698642#6.2020126
Joeuf#Lorraine#Rue de la Gare, 54240 Jœuf, France#49.2262928#6.0185685
Kalhausen#Lorraine#Rue de la Gare, 57412 Kalhausen, France#49.0251049#7.1512821
Kédange#Lorraine#Rue de la Gare, 57920 Kédange-sur-Canner, France#49.3066861#6.3342496
Koenigsmacker#Lorraine#Rue de la Gare, 57970 Kœnigsmacker, France#49.396143#6.273293
Kuntzig#Lorraine#Rue de la Gare, 57970 Kœnigsmacker, France#49.395935#6.2726095
Lamarche-Vosges#Lorraine#Avenue de la Gare, 88320 Lamarche, France#48.0725137#5.7778903
Laneuveville-devant-Nancy#Lorraine#Rue de la Gare, 54410 Laneuveville-devant-Nancy, France#48.6563509#6.2293831
Laveline-devant-Bruyères#Lorraine#Rue de la Gare, 88600 Laveline-devant-Bruyères, France#48.185397#6.752023
Lemberg (Moselle)#Lorraine#Rue de la Gare, 57620 Lemberg, France#49.0014319#7.3813976
Lépanges#Lorraine#Rue de la Gare, 88600 Laveline-devant-Bruyères, France#48.185397#6.752023
Les Islettes#Lorraine#Rue de la Gare, 55120 Clermont-en-Argonne, France#49.1068897#5.0677258
Lesseux-Frapelle#Lorraine#Frapelle, France#48.2941127#7.0639313
Liverdun#Lorraine#Rue de la Gare, 54460 Liverdun, France#48.7497985#6.0636342
Longuyon#Lorraine#Rue de la Gare, 54260 Charency-Vezin, France#49.4774195#5.5217725
Longwy#Lorraine#Avenue de la Gare, 54350 Mont-Saint-Martin, France#49.5368688#5.7831783
Ludres#Lorraine#Rue de la Gare, 54710 Ludres, France#48.6207893#6.1666479
Lunéville#Lorraine#Rue de la Gare, 54360 Mont-sur-Meurthe, France#48.5592134#6.4480774
Lutzelbourg#Lorraine#Rue de la Gare, 57820 Lutzelbourg, France#48.7304202#7.2516813
Maizières-lès-Metz#Lorraine#Rue de la Gare, 57280 Maizières-lès-Metz, France#49.2143457#6.1586781
